a35f06db-418d-4bec-83d8-3c9dd4eae308	NULL	a35f06db-418d-4bec-83d8-3c9dd4eae308	ip-10-129-3-113.eu-central-1.compute.internal:7155	2025-05-12T03:30:29.826Z	2025-05-12T03:30:29.826Z	[ISC.0049.9031] Global Variable countryName does not exist.	com.wm.lang.flow.FlowException: [ISC.0049.9031] Global Variable countryName does not exist.
	at com.wm.lang.flow.FlowExit.createFailureFromExitInfo(FlowExit.java:490)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.server.BaseService.invoke(BaseService.java:231)
	at com.wm.lang.flow.FlowInvoke.invoke(FlowInvoke.java:263)
	at com.wm.lang.flow.FlowState.invokeNode(FlowState.java:662)
	at com.wm.lang.flow.FlowState.step(FlowState.java:527)
	at com.wm.lang.flow.FlowState.invoke(FlowState.java:494)
	at com.wm.app.b2b.server.FlowSvcImpl.baseInvoke(FlowSvcImpl.java:1150)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.server.BaseService.invoke(BaseService.java:231)
	at com.wm.lang.flow.FlowInvoke.invoke(FlowInvoke.java:263)
	at com.wm.lang.flow.FlowState.invokeNode(FlowState.java:662)
	at com.wm.lang.flow.FlowState.step(FlowState.java:527)
	at com.wm.lang.flow.FlowState.invoke(FlowState.java:494)
	at com.wm.app.b2b.server.FlowSvcImpl.baseInvoke(FlowSvcImpl.java:1150)
	at com.wm.app.b2b...<truncated>	MCUMConsumer.adapters:insertTransAnalyticsRec
524a0fd0-16e7-4585-9ba0-e07e7438b96a	a0b85a62-03cd-4632-8d28-1cf0725a94f5	be4e886a-4d79-41bd-bd29-f60104fa4abf	ip-10-129-3-113.eu-central-1.compute.internal:7155	2025-05-12T03:36:03.296Z	2025-05-12T03:36:03.296Z	[ADA.1.316] Cannot execute the SQL statement "INSERT INTO  TransactionAnalytics(CorrelationId, AggMessageId, MessageType, Operation, Count, LastUpdateDateTime, ClickedURL) VALUES (?, ?, ?, ?, ?, ?, ?)". "
(23000/1048) Column 'MessageType' cannot be null"
Column 'MessageType' cannot be null	>>>BasicData:errorResourceBundleName=com.wm.adapter.wmjdbc.JDBCAdapterResourceBundle,errorMessageArgs=[0]INSERT INTO  TransactionAnalytics(CorrelationId, AggMessageId, MessageType, Operation, Count, LastUpdateDateTime, ClickedURL) VALUES (?, ?, ?, ?, ?, ?, ?),[1]
(23000/1048) Column 'MessageType' cannot be null[Ljava.lang.String;@60420a93,errorCode=316,pipeline=,stack=java.sql.SQLIntegrityConstraintViolationException: Column 'MessageType' cannot be null
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:117)
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeInternal(ClientPreparedStatement.java:916)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1061)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1009)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeLargeUpdate(ClientPreparedStatement.java:1320)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdate(ClientPreparedStatement.java:994)
	at com.wm.adapter.wmjdbc.services.UpdateOperation.execute(UpdateOperation.java:119)
	at com.wm.adk.cci.interaction.WmInteraction.execute(WmInteraction.java:76)
	at com.wm.pkg.art.ns.AdapterServiceNode.invokeService(AdapterServiceNode.java:396)
	at com.wm.pkg.art.ns.ARTNSService.baseInvoke(ARTNSService.java:62)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.server.BaseService.invoke(BaseService.java:231)
	at com.wm.lang.flow.FlowInvoke.invoke(FlowInvoke.java:263)
	at com.wm.lang.flow.FlowState.invokeNode(FlowState.java:662)
	at com.wm.lang.flow.FlowState.step(FlowState.java:527)
	at com.wm.lang.flow.FlowState.invoke(FlowState.java:494)
	at com.wm.app.b2b.server.FlowSvcImpl.baseInvoke(FlowSvcImpl.java:1150)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.ser...<truncated>	MCUMConsumer.adapters:insertTransAnalyticsRec
524a0fd0-16e7-4585-9ba0-e07e7438b96a	a0b85a62-03cd-4632-8d28-1cf0725a94f5	be4e886a-4d79-41bd-bd29-f60104fa4abf	ip-10-129-3-113.eu-central-1.compute.internal:7155	2025-05-12T03:36:03.296Z	2025-05-12T03:36:03.296Z	[ART.117.4002] Adapter Runtime (Adapter Service): Unable to invoke adapter service MCUMConsumer.adapters:insertTransAnalyticsRec with connection MCUMDBConnections.connections:UniveralMessaging_LT.
[ADA.1.316] Cannot execute the SQL statement "INSERT INTO  TransactionAnalytics(CorrelationId, AggMessageId, MessageType, Operation, Count, LastUpdateDateTime, ClickedURL) VALUES (?, ?, ?, ?, ?, ?, ?)". "
(23000/1048) Column 'MessageType' cannot be null"
Column 'MessageType' cannot be null	>>>BasicData:errorResourceBundleName=com.wm.pkg.art.i18n.resources.AdapterRuntimeResourceBundle,errorMessageArgs=[0]MCUMConsumer.adapters:insertTransAnalyticsRec,[1]MCUMDBConnections.connections:UniveralMessaging_LT[Ljava.lang.String;@69a463c4,errorCode=117.4002,pipeline=>>>BasicData:insertTransAnalyticsRecInput=>>>BasicData:correlationId=d544608e-61d2-4885-b55c-f0a1bf3243e1,aggMessageId=0107019657bf6250-ecee6cdb-e12c-45a0-9998-e93347bb7559-000000,messageType=,operation=FAILED,transCount=1,lastUpdateDateTime=2025-05-12 03:35:47.850<<<,cacheCommunicationMessage=>>>BasicData:communicationMessage=>>>BasicData:messageType=<<<,linkData=>>>BasicData:countryCode=GHA,correlatorId=d544608e-61d2-4885-b55c-f0a1bf3243e1,status=FAILED,reasonCode=Open,messageId=0107019657bf6250-ecee6cdb-e12c-45a0-9998-e93347bb7559-000000,template=FiscalCustomerEmailGhana,senderId=ShowMax_Fisc<<<<<<,transAnalyticsDoc= >>>correlatorId=d544608e-61d2-4885-b55c-f0a1bf3243e1, aggMessageId=0107019657bf6250-ecee6cdb-e12c-45a0-9998-e93347bb7559-000000, messageType=null, operationCode=FAILED, transDateTime=2025-05-12 03:35:47.850<<< ,getTransAnalyticsRecordOutput=>>>BasicData:results=[Lcom.wm.data.IData;@1942eaf1,recCnt=0<<<,startTransactionOutput=>>>BasicData:transactionName=4262920<<<<<<,exceptionDetail=>>>BasicData:errorResourceBundleName=com.wm.adapter.wmjdbc.JDBCAdapterResourceBundle,errorMessageArgs=[0]INSERT INTO  TransactionAnalytics(CorrelationId, AggMessageId, MessageType, Operation, Count, LastUpdateDateTime, ClickedURL) VALUES (?, ?, ?, ?, ?, ?, ?),[1]
(23000/1048) Column 'MessageType' cannot be null[Ljava.lang.String;@60420a93,errorCode=316,pipeline=,stack=java.sql.SQLIntegrityConstraintViolationException: Column 'MessageType' cannot be null
	at com.mysql.cj.jdbc.exceptions.SQLError.createSQLException(SQLError.java:117)
	at com.mysql.cj.jdbc.exceptions.SQLExceptionsMapping.translateException(SQLExceptionsMapping.java:122)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeInternal(ClientPreparedStatement.java:916)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1061)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdateInternal(ClientPreparedStatement.java:1009)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeLargeUpdate(ClientPreparedStatement.java:1320)
	at com.mysql.cj.jdbc.ClientPreparedStatement.executeUpdate(ClientPreparedStatement.java:994)
	at com.wm.adapter.wmjdbc.services.UpdateOperation.execute(UpdateOperation.java:119)
	at com.wm.adk.cci.interaction.WmInteraction.execute(WmInteraction.java:76)
	at com.wm.pkg.art.ns.AdapterServiceNode.invokeService(AdapterServiceNode.java:396)
	at com.wm.pkg.art.ns.ARTNSService.baseInvoke(ARTNSService.java:62)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.server.BaseService.invoke(BaseService.java:231)
	at com.wm.lang.flow.FlowInvoke.invoke(FlowInvoke.java:263)
	at com.wm.lang.flow.FlowState.invokeNode(FlowState.j...<truncated>	MCUMConsumer.adapters:insertTransAnalyticsRec
79f0b73b-ef2c-48ec-bf39-43cf658ccb25	e2c74473-1b8b-4878-89c7-979e4f1e0b04	8d952ef7-0916-46b8-90f4-0cb56dab2d26	ip-10-129-3-113.eu-central-1.compute.internal:7155	2025-05-12T04:00:06.471Z	2025-05-12T04:00:06.471Z	An error occurred while attempting to create connections for MCUMDBConnections.connections:UMLeanFramework_NT	com.wm.adk.error.AdapterConnectionException: [ADA.1.204] Cannot connect to the database with DataSource class "com.mysql.cj.jdbc.MysqlDataSource".
Communications link failure
The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
	at com.wm.adk.WmAdapter.createAdapterConnectionException(WmAdapter.java:276)
	at com.wm.adapter.wmjdbc.connection.ConnectionInfo.handleSQLException(ConnectionInfo.java:782)
	at com.wm.adapter.wmjdbc.connection.ConnectionInfo.handleSQLException(ConnectionInfo.java:793)
	at com.wm.adapter.wmjdbc.connection.JDBCConnection.initializeConnection(JDBCConnection.java:397)
	at com.wm.adk.connection.WmManagedConnectionFactory.createManagedConnection(WmManagedConnectionFactory.java:228)
	at com.wm.app.b2b.server.jca.WmConnectionPool.createConnection(WmConnectionPool.java:1198)
	at com.wm.app.b2b.server.jca.WmConnectionPool.getAvailConnection(WmConnectionPool.java:1124)
	at com.wm.app.b2b.server.jca.WmConnectionPool.getConnection(WmConnectionPool.java:558)
	at com.wm.app.b2b.server.jca.WmConnectionManager.allocateManagedConnection(WmConnectionManager.java:503)
	at com.wm.app.b2b.server.jca.WmConnectionManager.allocateConnection(WmConnectionManager.java:435)
	at com.wm.adk.cci.connection.WmConnectionFactory.getConnection(WmConnectionFactory.java:145)
	at com.wm.pkg.art.ns.ConnectionResource.createConnection(ConnectionResource.java:402)
	at com.wm.pkg.art.transaction.ConnectionState.getConnection(ConnectionState.java:204)
	at com.wm.pkg.art.ns.AdapterServiceNode.getConnection(AdapterServiceNode.java:706)
	at com.wm.pkg.art.ns.AdapterServiceNode.invokeService(AdapterServiceNode.java:359)
	at com.wm.pkg.art.ns.ARTNSService.baseInvoke(ARTNSService.java:62)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.server.BaseService.invoke(BaseService.java:231)
	at com.wm.lang.flow.FlowInvoke.invoke(FlowInvoke.java:263)
	at com.wm.lang.flow.FlowState.invokeNode(FlowState.java:662)
	at com.wm.lang.flow.FlowState.step(FlowState.java:527)
	at com.wm.lang.flow.FlowState.invoke(FlowState.java:494)
	at com.wm.app.b2b.server.FlowSvcImpl.baseInvoke(FlowSvcImpl.java:1150)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm...<truncated>	MCUMDBConnections.connections:UMLeanFramework_NT
79f0b73b-ef2c-48ec-bf39-43cf658ccb25	e2c74473-1b8b-4878-89c7-979e4f1e0b04	8d952ef7-0916-46b8-90f4-0cb56dab2d26	ip-10-129-3-113.eu-central-1.compute.internal:7155	2025-05-12T04:00:06.616Z	2025-05-12T04:00:06.616Z	An error occurred while attempting to retrieve a connection from MCUMDBConnections.connections:UMLeanFramework_NT	com.wm.adk.error.AdapterConnectionException: [ADA.1.204] Cannot connect to the database with DataSource class "com.mysql.cj.jdbc.MysqlDataSource".
Communications link failure
The last packet sent successfully to the server was 0 milliseconds ago. The driver has not received any packets from the server.
	at com.wm.adk.WmAdapter.createAdapterConnectionException(WmAdapter.java:276)
	at com.wm.adapter.wmjdbc.connection.ConnectionInfo.handleSQLException(ConnectionInfo.java:782)
	at com.wm.adapter.wmjdbc.connection.ConnectionInfo.handleSQLException(ConnectionInfo.java:793)
	at com.wm.adapter.wmjdbc.connection.JDBCConnection.initializeConnection(JDBCConnection.java:397)
	at com.wm.adk.connection.WmManagedConnectionFactory.createManagedConnection(WmManagedConnectionFactory.java:228)
	at com.wm.app.b2b.server.jca.WmConnectionPool.createConnection(WmConnectionPool.java:1198)
	at com.wm.app.b2b.server.jca.WmConnectionPool.getAvailConnection(WmConnectionPool.java:1124)
	at com.wm.app.b2b.server.jca.WmConnectionPool.getConnection(WmConnectionPool.java:558)
	at com.wm.app.b2b.server.jca.WmConnectionManager.allocateManagedConnection(WmConnectionManager.java:503)
	at com.wm.app.b2b.server.jca.WmConnectionManager.allocateConnection(WmConnectionManager.java:435)
	at com.wm.adk.cci.connection.WmConnectionFactory.getConnection(WmConnectionFactory.java:145)
	at com.wm.pkg.art.ns.ConnectionResource.createConnection(ConnectionResource.java:402)
	at com.wm.pkg.art.transaction.ConnectionState.getConnection(ConnectionState.java:204)
	at com.wm.pkg.art.ns.AdapterServiceNode.getConnection(AdapterServiceNode.java:706)
	at com.wm.pkg.art.ns.AdapterServiceNode.invokeService(AdapterServiceNode.java:359)
	at com.wm.pkg.art.ns.ARTNSService.baseInvoke(ARTNSService.java:62)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:629)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:434)
	at com.wm.app.b2b.server.invoke.InvokeManager.invoke(InvokeManager.java:392)
	at com.wm.app.b2b.server.ServiceManager.invoke(ServiceManager.java:260)
	at com.wm.app.b2b.server.BaseService.invoke(BaseService.java:231)
	at com.wm.lang.flow.FlowInvoke.invoke(FlowInvoke.java:263)
	at com.wm.lang.flow.FlowState.invokeNode(FlowState.java:662)
	at com.wm.lang.flow.FlowState.step(FlowState.java:527)
	at com.wm.lang.flow.FlowState.invoke(FlowState.java:494)
	at com.wm.app.b2b.server.FlowSvcImpl.baseInvoke(FlowSvcImpl.java:1150)
	at com.wm.app.b2b.server.invoke.InvokeManager.process(InvokeManager.java:759)
	at com.wm.app.b2b.server.util.tspace.ReservationProcessor.process(ReservationProcessor.java:39)
	at com.wm.app.b2b.server.invoke.StatisticsProcessor.process(StatisticsProcessor.java:53)
	at com.wm.app.b2b.server.invoke.ServiceCompletionImpl.process(ServiceCompletionImpl.java:243)
	at com.wm.app.b2b.server.invoke.ValidateProcessor.process(ValidateProcessor.java:49)
	at com.wm.app.b2b.server.invoke.PipelineProcessor.process(PipelineProcessor.java:171)
	at com.wm.app.b2b.server.ACLManager.process(ACLManager.java:336)
	at com.wm.app.b2b.server.invoke.DispatchProcessor.process(DispatchProcessor.java:33)
	at com.wm.app.b2b.server.AuditLogManager.process(AuditLogManager.java:399)
	at com.wm...<truncated>	MCUMDBConnections.connections:UMLeanFramework_NT
79f0b73b-ef2c-48ec-bf39-43cf658ccb25	e2c74473-1b8b-4878-89c7-979e4f1e0b04	8d952ef7-0916-46b8-90f4-0cb56dab2d26	ip-10-129-3-113.eu-central-1.compute.internal:7155	2025-05-12T04:00:06.618Z	2025-05-12T04:00:06.618Z	Can not read response from server. Expected to read 4 bytes, read 0 bytes before connection was unexpectedly lost.	java.io.EOFException: Can not read response from server. Expected to read 4 bytes, read 0 bytes before connection was unexpectedly lost.
	at com.mysql.cj.protocol.FullReadInputStream.readFully(FullReadInputStream.java:67)
	at com.mysql.cj.protocol.a.SimplePacketReader.readHeaderLocal(SimplePacketReader.java:81)
	at com.mysql.cj.protocol.a.SimplePacketReader.readHeader(SimplePacketReader.java:63)
	at com.mysql.cj.protocol.a.SimplePacketReader.readHeader(SimplePacketReader.java:45)
	at com.mysql.cj.protocol.a.NativeProtocol.readMessage(NativeProtocol.java:575)
	at com.mysql.cj.protocol.a.NativeProtocol.checkErrorMessage(NativeProtocol.java:761)
	at com.mysql.cj.protocol.a.NativeProtocol.checkErrorMessage(NativeProtocol.java:738)
	at com.mysql.cj.protocol.a.NativeProtocol.checkErrorMessage(NativeProtocol.java:155)
	at com.mysql.cj.protocol.a.NativeAuthenticationProvider.proceedHandshakeWithPluggableAuthentication(NativeAuthenticationProvider.java:472)
